playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.position,playerDetails.photoURL,team.teamName,team.teamAbbr,team.teamNickname,team.teamId,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I291797,0.0,Matt,Buntine,189,84,21,RIGHT,VIC,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291797.png?i10c=img.resize(scale_height:0.6),GWS Giants,GWS,Giants,CD_T1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I291800,18.0,Tom,Stewart,190,85,44,RIGHT,VIC,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291800.png?i10c=img.resize(scale_height:0.6),Geelong Cats,GEEL,Cats,CD_T70,18.0,79.5,1.0,0.0,3.0,33.0,5.0,25.0,20.0,10.0,27.4,79.0,1.0,1.0,100.0,74.0,82.6,344.0,1387.0,284.0,217.0,2.0,12.0,4.0,0.0,2.0,0.0,62.0,81.0,0.0,0.0,0.0,0.0,35.0,27.0,94.0,82.5,263.0,3.2,125.0,1.0,2.0,7472.0,56.0,104.0,300.0,235.2,102.0,0.0,53.0,23.0,1.0,46.0,8.0,23.0,0.0,11.0,288.0,56.0,209.0,18.0,79.5,0.1,0.0,0.2,1.8,0.3,25.0,1.1,0.6,27.4,4.4,0.1,0.1,100.0,4.1,82.6,19.1,77.1,15.8,12.1,0.1,0.7,0.2,0.0,0.1,0.0,3.4,4.5,0.0,0.0,0.0,0.0,1.9,1.5,5.2,82.5,14.6,3.2,6.9,0.1,0.1,415.2,3.1,5.8,235.2,5.7,0.0,2.9,1.3,0.1,2.6,0.4,1.3,0.0,0.6,16.0,3.1,11.6
CD_I291819,13.0,Adam,Tomlinson,194,96,20,RIGHT,VIC,KEY_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291819.png?i10c=img.resize(scale_height:0.6),Melbourne,MELB,Demons,CD_T90,13.0,88.9,1.0,0.0,0.0,20.0,0.0,0.0,8.0,3.0,24.1,40.0,4.0,2.0,50.0,70.0,75.3,162.0,672.0,122.0,75.0,1.0,6.0,2.0,0.0,1.0,0.0,28.0,56.0,1.0,0.0,0.0,12.5,22.0,8.0,35.0,70.8,106.0,1.9,56.0,1.0,3.0,2649.0,26.0,107.0,342.0,204.4,25.0,8.0,28.0,7.0,3.0,21.0,6.0,22.0,3.0,6.0,166.0,32.0,126.0,13.0,88.9,0.1,0.0,0.0,1.5,0.0,0.0,0.6,0.2,24.1,3.1,0.3,0.2,50.0,5.4,75.3,12.5,51.7,9.4,5.8,0.1,0.5,0.2,0.0,0.1,0.0,2.2,4.3,0.1,0.0,0.0,12.5,1.7,0.6,2.7,70.8,8.2,1.9,4.3,0.1,0.2,203.8,2.0,8.2,204.4,1.9,0.6,2.2,0.5,0.2,1.6,0.5,1.7,0.2,0.5,12.8,2.5,9.7
CD_I291821,6.0,Jonathon,Patton,198,101,25,RIGHT,VIC,KEY_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291821.png?i10c=img.resize(scale_height:0.6),Hawthorn,HAW,Hawks,CD_T80,6.0,62.9,2.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,51.6,16.0,16.0,1.0,6.3,9.0,86.2,29.0,136.0,25.0,15.0,3.0,6.0,4.0,60.0,2.0,3.0,7.0,11.0,5.0,0.0,0.0,17.2,4.0,2.0,4.0,83.3,18.0,1.6,11.0,3.0,0.0,361.0,8.0,29.0,644.0,15.5,1.0,29.0,12.0,2.0,5.0,4.0,1.0,4.0,0.0,1.0,31.0,7.0,15.0,6.0,62.9,0.3,0.0,0.0,1.3,0.0,0.0,0.0,0.3,51.6,2.7,2.7,0.2,6.3,1.5,86.2,4.8,22.7,4.2,2.5,0.5,1.0,0.7,60.0,0.3,0.5,1.2,1.8,0.8,0.0,0.0,17.2,0.7,0.3,0.7,83.3,3.0,1.6,1.8,0.5,0.0,60.3,1.3,4.8,15.5,0.2,4.8,2.0,0.3,0.8,0.7,0.2,0.7,0.0,0.2,5.2,1.2,2.5
CD_I291848,14.0,Robbie,Fox,185,85,42,RIGHT,TAS,KEY_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291848.png?i10c=img.resize(scale_height:0.6),Sydney Swans,SYD,Swans,CD_T160,14.0,88.4,0.0,1.0,0.0,16.0,9.0,30.0,30.0,1.0,31.1,46.0,0.0,0.0,0.0,83.0,80.6,144.0,595.0,116.0,67.0,0.0,9.0,10.0,0.0,1.0,0.0,33.0,58.0,0.0,0.0,0.0,0.0,11.0,4.0,47.0,77.9,86.0,1.5,30.0,0.0,0.0,2254.0,72.0,110.0,450.0,116.3,42.0,4.0,17.0,4.0,0.0,59.0,5.0,37.0,1.0,5.0,148.0,23.0,102.0,14.0,88.4,0.0,0.1,0.0,1.1,0.6,30.0,2.1,0.1,31.1,3.3,0.0,0.0,0.0,5.9,80.6,10.3,42.5,8.3,4.8,0.0,0.6,0.7,0.0,0.1,0.0,2.4,4.1,0.0,0.0,0.0,0.0,0.8,0.3,3.4,77.9,6.1,1.5,2.1,0.0,0.0,161.0,5.1,7.9,116.3,3.0,0.3,1.2,0.3,0.0,4.2,0.4,2.6,0.1,0.4,10.6,1.6,7.3
CD_I291849,18.0,Brody,Mihocek,192,98,41,RIGHT,TAS,KEY_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291849.png?i10c=img.resize(scale_height:0.6),Collingwood,COLL,Magpies,CD_T40,18.0,85.1,9.0,0.0,0.0,38.0,0.0,0.0,1.0,18.0,52.5,85.0,69.0,17.0,24.6,25.0,67.1,158.0,882.0,106.0,67.0,19.0,17.0,12.0,64.1,3.0,25.0,52.0,48.0,0.0,0.0,0.0,0.0,39.0,3.0,23.0,60.9,110.0,2.3,68.0,25.0,23.0,3262.0,23.0,148.0,129.0,346.3,0.0,1.0,59.0,5.0,39.0,15.0,2.0,33.0,14.0,2.0,162.0,45.0,77.0,18.0,85.1,0.5,0.0,0.0,2.1,0.0,0.0,0.1,1.0,52.5,4.7,3.8,0.9,24.6,1.4,67.1,8.8,49.0,5.9,3.7,1.1,0.9,0.7,64.1,0.2,1.4,2.9,2.7,0.0,0.0,0.0,0.0,2.2,0.2,1.3,60.9,6.1,2.3,3.8,1.4,1.3,181.2,1.3,8.2,346.3,0.0,0.1,3.3,0.3,2.2,0.8,0.1,1.8,0.8,0.1,9.0,2.5,4.3
CD_I291856,17.0,Tom,Mitchell,182,84,3,LEFT,WA,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291856.png?i10c=img.resize(scale_height:0.6),Hawthorn,HAW,Hawks,CD_T80,17.0,88.3,1.0,3.0,25.0,46.0,0.0,0.0,1.0,1.0,40.7,175.0,1.0,1.0,100.0,188.0,75.5,429.0,1465.0,324.0,107.0,23.0,18.0,20.0,40.0,3.0,2.0,129.0,257.0,0.0,0.0,0.0,0.0,47.0,4.0,41.0,62.2,172.0,0.7,52.0,1.0,0.0,4952.0,13.0,351.0,186.0,291.0,28.0,0.0,62.0,15.0,5.0,4.0,48.0,75.0,8.0,73.0,430.0,65.0,255.0,17.0,88.3,0.1,0.2,1.5,2.7,0.0,0.0,0.1,0.1,40.7,10.3,0.1,0.1,100.0,11.1,75.5,25.2,86.2,19.1,6.3,1.4,1.1,1.2,40.0,0.2,0.1,7.6,15.1,0.0,0.0,0.0,0.0,2.8,0.2,2.4,62.2,10.1,0.7,3.1,0.1,0.0,291.3,0.8,20.6,291.0,1.6,0.0,3.6,0.9,0.3,0.2,2.8,4.4,0.5,4.3,25.3,3.8,15.0
CD_I291861,15.0,Jed,Anderson,179,81,3,LEFT,NT,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291861.png?i10c=img.resize(scale_height:0.6),North Melbourne,NMFC,Kangaroos,CD_T100,15.0,70.2,4.0,0.0,22.0,47.0,1.0,50.0,2.0,1.0,47.1,145.0,1.0,0.0,0.0,145.0,67.6,315.0,1253.0,213.0,103.0,17.0,8.0,21.0,42.9,10.0,3.0,100.0,138.0,0.0,0.0,0.0,0.0,54.0,5.0,32.0,58.2,177.0,1.3,41.0,3.0,1.0,4264.0,18.0,297.0,62.0,404.5,19.0,0.0,65.0,15.0,7.0,4.0,43.0,76.0,11.0,65.0,308.0,52.0,163.0,15.0,70.2,0.3,0.0,1.5,3.1,0.1,50.0,0.1,0.1,47.1,9.7,0.1,0.0,0.0,9.7,67.6,21.0,83.5,14.2,6.9,1.1,0.5,1.4,42.9,0.7,0.2,6.7,9.2,0.0,0.0,0.0,0.0,3.6,0.3,2.1,58.2,11.8,1.3,2.7,0.2,0.1,284.3,1.2,19.8,404.5,1.3,0.0,4.3,1.0,0.5,0.3,2.9,5.1,0.7,4.3,20.5,3.5,10.9
CD_I291867,9.0,Ben,Brown,200,101,50,RIGHT,TAS,KEY_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291867.png?i10c=img.resize(scale_height:0.6),North Melbourne,NMFC,Kangaroos,CD_T100,9.0,88.4,8.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,47.0,31.0,34.0,9.0,26.5,13.0,57.4,61.0,345.0,35.0,29.0,8.0,3.0,6.0,42.1,1.0,8.0,14.0,12.0,4.0,1.0,25.0,50.0,11.0,1.0,6.0,59.2,49.0,4.1,31.0,12.0,10.0,1209.0,16.0,57.0,139.0,342.1,1.0,8.0,28.0,1.0,19.0,10.0,0.0,6.0,3.0,0.0,66.0,17.0,35.0,9.0,88.4,0.9,0.0,0.0,1.3,0.0,0.0,0.0,0.7,47.0,3.4,3.8,1.0,26.5,1.4,57.4,6.8,38.3,3.9,3.2,0.9,0.3,0.7,42.1,0.1,0.9,1.6,1.3,0.4,0.1,25.0,50.0,1.2,0.1,0.7,59.2,5.4,4.1,3.4,1.3,1.1,134.4,1.8,6.3,342.1,0.1,0.9,3.1,0.1,2.1,1.1,0.0,0.7,0.3,0.0,7.3,1.9,3.9
CD_I291891,12.0,Jacob,Townsend,187,84,20,RIGHT,NSW,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291891.png?i10c=img.resize(scale_height:0.6),Essendon,ESS,Bombers,CD_T50,12.0,72.2,5.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,58.9,43.0,39.0,11.0,28.2,20.0,56.0,75.0,414.0,42.0,28.0,11.0,18.0,12.0,56.3,3.0,9.0,20.0,22.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,52.8,53.0,2.4,22.0,13.0,5.0,1266.0,13.0,100.0,543.0,53.9,2.0,0.0,30.0,1.0,16.0,9.0,1.0,32.0,18.0,1.0,73.0,28.0,30.0,12.0,72.2,0.4,0.0,0.0,2.3,0.0,0.0,0.0,0.9,58.9,3.6,3.3,0.9,28.2,1.7,56.0,6.3,34.5,3.5,2.3,0.9,1.5,1.0,56.3,0.3,0.8,1.7,1.8,0.0,0.0,0.0,0.0,1.0,0.1,0.4,52.8,4.4,2.4,1.8,1.1,0.4,105.5,1.1,8.3,53.9,0.2,0.0,2.5,0.1,1.3,0.8,0.1,2.7,1.5,0.1,6.1,2.3,2.5
CD_I291902,16.0,Jack,Viney,178,84,7,LEFT,VIC,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291902.png?i10c=img.resize(scale_height:0.6),Melbourne,MELB,Demons,CD_T90,16.0,80.3,4.0,0.0,36.0,56.0,2.0,66.7,3.0,4.0,53.4,174.0,1.0,0.0,0.0,140.0,65.9,317.0,1210.0,209.0,95.0,13.0,15.0,28.0,50.0,10.0,5.0,108.0,150.0,0.0,0.0,0.0,0.0,68.0,4.0,41.0,56.9,167.0,1.1,40.0,2.0,2.0,5166.0,24.0,334.0,62.0,381.8,14.0,0.0,58.0,15.0,10.0,4.0,46.0,68.0,9.0,82.0,326.0,79.0,152.0,16.0,80.3,0.3,0.0,2.3,3.5,0.1,66.7,0.2,0.3,53.4,10.9,0.1,0.0,0.0,8.8,65.9,19.8,75.6,13.1,5.9,0.8,0.9,1.8,50.0,0.6,0.3,6.8,9.4,0.0,0.0,0.0,0.0,4.3,0.3,2.6,56.9,10.4,1.1,2.5,0.1,0.1,322.9,1.5,20.9,381.8,0.9,0.0,3.6,0.9,0.6,0.3,2.9,4.3,0.6,5.1,20.4,4.9,9.5
CD_I291947,16.0,Brendon,Ah Chee,189,88,41,RIGHT,WA,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291947.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,WCE,Eagles,CD_T150,16.0,77.6,5.0,1.0,2.0,30.0,0.0,0.0,0.0,9.0,50.6,85.0,12.0,8.0,66.7,62.0,69.0,155.0,631.0,107.0,44.0,16.0,6.0,9.0,35.3,7.0,6.0,59.0,78.0,0.0,0.0,0.0,0.0,18.0,2.0,25.0,57.1,77.0,1.0,36.0,6.0,1.0,2083.0,20.0,194.0,455.0,115.9,9.0,0.0,43.0,9.0,17.0,7.0,9.0,26.0,6.0,11.0,168.0,38.0,83.0,16.0,77.6,0.3,0.1,0.1,1.9,0.0,0.0,0.0,0.6,50.6,5.3,0.8,0.5,66.7,3.9,69.0,9.7,39.4,6.7,2.8,1.0,0.4,0.6,35.3,0.4,0.4,3.7,4.9,0.0,0.0,0.0,0.0,1.1,0.1,1.6,57.1,4.8,1.0,2.3,0.4,0.1,130.2,1.3,12.1,115.9,0.6,0.0,2.7,0.6,1.1,0.4,0.6,1.6,0.4,0.7,10.5,2.4,5.2
CD_I291962,17.0,Chad,Wingard,183,83,20,LEFT,SA,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291962.png?i10c=img.resize(scale_height:0.6),Hawthorn,HAW,Hawks,CD_T80,17.0,85.5,11.0,7.0,4.0,33.0,1.0,100.0,1.0,5.0,38.6,93.0,11.0,4.0,36.4,91.0,60.6,251.0,1147.0,152.0,72.0,21.0,8.0,14.0,51.4,8.0,18.0,61.0,106.0,0.0,0.0,0.0,0.0,54.0,0.0,23.0,49.7,145.0,1.4,49.0,15.0,8.0,4524.0,24.0,280.0,68.0,372.3,5.0,0.0,86.0,15.0,35.0,8.0,12.0,61.0,16.0,16.0,241.0,45.0,148.0,17.0,85.5,0.6,0.4,0.2,1.9,0.1,100.0,0.1,0.3,38.6,5.5,0.6,0.2,36.4,5.4,60.6,14.8,67.5,8.9,4.2,1.2,0.5,0.8,51.4,0.5,1.1,3.6,6.2,0.0,0.0,0.0,0.0,3.2,0.0,1.4,49.7,8.5,1.4,2.9,0.9,0.5,266.1,1.4,16.5,372.3,0.3,0.0,5.1,0.9,2.1,0.5,0.7,3.6,0.9,0.9,14.2,2.6,8.7
CD_I291964,0.0,Jack,Hombsch,194,89,20,LEFT,SA,KEY_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291964.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,GCFC,Suns,CD_T1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,163.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I291969,16.0,Stephen,Coniglio,182,87,3,RIGHT,WA,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291969.png?i10c=img.resize(scale_height:0.6),GWS Giants,GWS,Giants,CD_T1010,16.0,87.4,8.0,5.0,27.0,51.0,1.0,100.0,1.0,1.0,41.5,139.0,7.0,0.0,0.0,111.0,64.4,337.0,1248.0,217.0,99.0,18.0,19.0,17.0,25.0,7.0,5.0,88.0,141.0,0.0,0.0,0.0,0.0,38.0,3.0,24.0,50.5,196.0,1.4,44.0,6.0,3.0,4453.0,12.0,228.0,34.0,451.1,18.0,0.0,69.0,11.0,20.0,2.0,42.0,62.0,14.0,69.0,335.0,49.0,196.0,16.0,87.4,0.5,0.3,1.7,3.2,0.1,100.0,0.1,0.1,41.5,8.7,0.4,0.0,0.0,6.9,64.4,21.1,78.0,13.6,6.2,1.1,1.2,1.1,25.0,0.4,0.3,5.5,8.8,0.0,0.0,0.0,0.0,2.4,0.2,1.5,50.5,12.3,1.4,2.8,0.4,0.2,278.4,0.8,14.3,451.1,1.1,0.0,4.3,0.7,1.3,0.1,2.6,3.9,0.9,4.3,20.9,3.1,12.3
CD_I291975,17.0,Jarrod,Witts,209,111,28,LEFT,NSW,RUCK,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291975.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,GCFC,Suns,CD_T1000,17.0,85.7,3.0,0.0,23.0,42.0,3.0,20.0,15.0,9.0,59.3,102.0,17.0,2.0,11.8,67.0,65.9,170.0,1095.0,112.0,52.0,4.0,21.0,18.0,0.0,3.0,0.0,46.0,72.0,476.0,144.0,30.3,48.0,32.0,13.0,28.0,53.1,98.0,1.4,37.0,4.0,0.0,2181.0,54.0,129.0,38.0,430.5,9.0,992.0,63.0,50.0,3.0,42.0,30.0,28.0,3.0,53.0,172.0,31.0,70.0,17.0,85.7,0.2,0.0,1.4,2.5,0.2,20.0,0.9,0.5,59.3,6.0,1.0,0.1,11.8,3.9,65.9,10.0,64.4,6.6,3.1,0.2,1.2,1.1,0.0,0.2,0.0,2.7,4.2,28.0,8.5,30.3,48.0,1.9,0.8,1.6,53.1,5.8,1.4,2.2,0.2,0.0,128.3,3.2,7.6,430.5,0.5,58.4,3.7,2.9,0.2,2.5,1.8,1.6,0.2,3.1,10.1,1.8,4.1
CD_I291978,17.0,Harry,Cunningham,181,78,7,RIGHT,NSW,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/291978.png?i10c=img.resize(scale_height:0.6),Sydney Swans,SYD,Swans,CD_T160,17.0,84.7,1.0,1.0,1.0,28.0,2.0,22.2,9.0,2.0,30.0,71.0,0.0,0.0,0.0,114.0,79.1,253.0,988.0,200.0,110.0,1.0,5.0,10.0,0.0,2.0,0.0,57.0,96.0,0.0,0.0,0.0,0.0,28.0,10.0,66.0,70.1,157.0,1.6,59.0,0.0,2.0,4881.0,20.0,161.0,321.0,223.4,56.0,0.0,32.0,9.0,2.0,13.0,8.0,38.0,3.0,9.0,237.0,56.0,166.0,17.0,84.7,0.1,0.1,0.1,1.6,0.1,22.2,0.5,0.1,30.0,4.2,0.0,0.0,0.0,6.7,79.1,14.9,58.1,11.8,6.5,0.1,0.3,0.6,0.0,0.1,0.0,3.4,5.6,0.0,0.0,0.0,0.0,1.6,0.6,3.9,70.1,9.2,1.6,3.5,0.0,0.1,287.1,1.2,9.5,223.4,3.3,0.0,1.9,0.5,0.1,0.8,0.5,2.2,0.2,0.5,13.9,3.3,9.8
CD_I292128,10.0,Elliot,Yeo,190,90,6,RIGHT,WA,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/292128.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,WCE,Eagles,CD_T150,10.0,80.6,1.0,1.0,24.0,48.0,1.0,100.0,1.0,3.0,57.9,110.0,4.0,1.0,25.0,75.0,62.0,192.0,712.0,119.0,54.0,9.0,25.0,5.0,0.0,2.0,0.0,75.0,85.0,0.0,0.0,0.0,0.0,33.0,3.0,16.0,50.5,107.0,1.3,22.0,0.0,1.0,2854.0,16.0,205.0,20.0,488.0,5.0,1.0,39.0,13.0,1.0,4.0,38.0,56.0,13.0,62.0,190.0,33.0,80.0,10.0,80.6,0.1,0.1,2.4,4.8,0.1,100.0,0.1,0.3,57.9,11.0,0.4,0.1,25.0,7.5,62.0,19.2,71.2,11.9,5.4,0.9,2.5,0.5,0.0,0.2,0.0,7.5,8.5,0.0,0.0,0.0,0.0,3.3,0.3,1.6,50.5,10.7,1.3,2.2,0.0,0.1,285.4,1.6,20.5,488.0,0.5,0.1,3.9,1.3,0.1,0.4,3.8,5.6,1.3,6.2,19.0,3.3,8.0
CD_I292145,19.0,Tom,Jonas,188,89,1,RIGHT,SA,KEY_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/292145.png?i10c=img.resize(scale_height:0.6),Port Adelaide,PORT,Power,CD_T110,19.0,93.4,1.0,0.0,0.0,33.0,13.0,23.2,56.0,10.0,42.7,88.0,0.0,0.0,0.0,83.0,81.4,204.0,859.0,166.0,110.0,0.0,14.0,7.0,0.0,0.0,0.0,59.0,67.0,0.0,0.0,0.0,0.0,16.0,31.0,109.0,80.3,137.0,2.0,76.0,0.0,1.0,3296.0,138.0,114.0,153.0,332.2,54.0,0.0,28.0,17.0,1.0,115.0,5.0,30.0,1.0,5.0,206.0,39.0,118.0,19.0,93.4,0.1,0.0,0.0,1.7,0.7,23.2,2.9,0.5,42.7,4.6,0.0,0.0,0.0,4.4,81.4,10.7,45.2,8.7,5.8,0.0,0.7,0.4,0.0,0.0,0.0,3.1,3.5,0.0,0.0,0.0,0.0,0.8,1.6,5.7,80.3,7.2,2.0,4.0,0.0,0.1,173.5,7.3,6.0,332.2,2.8,0.0,1.5,0.9,0.1,6.1,0.3,1.6,0.1,0.3,10.8,2.1,6.2
CD_I292511,19.0,Zach,Tuohy,187,91,2,RIGHT,INT,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/292511.png?i10c=img.resize(scale_height:0.6),Geelong Cats,GEEL,Cats,CD_T70,19.0,83.1,8.0,1.0,4.0,41.0,1.0,16.7,6.0,3.0,29.7,86.0,4.0,3.0,75.0,56.0,66.5,316.0,1197.0,210.0,142.0,11.0,7.0,6.0,34.8,3.0,8.0,75.0,82.0,0.0,0.0,0.0,0.0,50.0,12.0,62.0,60.7,234.0,2.9,74.0,5.0,5.0,6628.0,19.0,121.0,148.0,329.4,53.0,0.0,66.0,9.0,23.0,13.0,17.0,17.0,1.0,21.0,290.0,76.0,204.0,19.0,83.1,0.4,0.1,0.2,2.2,0.1,16.7,0.3,0.2,29.7,4.5,0.2,0.2,75.0,2.9,66.5,16.6,63.0,11.1,7.5,0.6,0.4,0.3,34.8,0.2,0.4,3.9,4.3,0.0,0.0,0.0,0.0,2.6,0.6,3.3,60.7,12.3,2.9,3.9,0.3,0.3,348.9,1.0,6.4,329.4,2.8,0.0,3.5,0.5,1.2,0.7,0.9,0.9,0.1,1.1,15.3,4.0,10.7
